,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,path,,
2073,19,17,"panjakent, tajikistan",turkish37,turkish,male,2174,tajikistan,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/turkish37.mp3,,
2074,20,14,"kayseri, turkey",turkish4,turkish,male,384,turkey,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/turkish4.mp3,,
2075,30,11,"istanbul, turkey",turkish5,turkish,female,385,turkey,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/turkish5.mp3,,
2076,19,14,"istanbul, turkey",turkish6,turkish,male,386,turkey,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/turkish6.mp3,,
2077,19,13,"izmir, turkey",turkish7,turkish,male,387,turkey,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/turkish7.mp3,,
2078,37,17,"sivas, turkey",turkish8,turkish,male,478,turkey,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/turkish8.mp3,,
2079,25,11,"istanbul, turkey",turkish9,turkish,male,532,turkey,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/turkish9.mp3,,
2080,24,10,"balkanabat, turkmenistan",turkmen1,turkmen,male,1755,turkmenistan,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/turkmen1.mp3,,
2081,25,12,"kumasi, ghana",twi1,twi,female,388,ghana,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/twi1.mp3,,
2082,33,6,"ajumako, ghana",twi2,twi,male,389,ghana,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/twi2.mp3,,
2083,22,6,"tema, ghana",twi4,twi,female,1779,ghana,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/twi4.mp3,,
2084,19,5,"woodbridge, virginia, usa",twi5,twi,male,2001,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/twi5.mp3,,
2085,20,4,"kumasi, ghana",twi6,twi,male,2138,ghana,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/twi6.mp3,,
2086,26,17,"kyiv, ukraine",ukrainian1,ukrainian,male,649,ukraine,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/ukrainian1.mp3,,
2087,25,7,"lvivska oblast, ukraine",ukrainian10,ukrainian,female,1852,ukraine,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/ukrainian10.mp3,,
2088,23,9,"odessa, ukraine",ukrainian11,ukrainian,female,1999,ukraine,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/ukrainian11.mp3,,
2089,53,44,"akhtyrka, ukraine",ukrainian2,ukrainian,female,844,ukraine,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/ukrainian2.mp3,,
2090,55,12,"odessa, ukraine",ukrainian3,ukrainian,female,864,ukraine,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/ukrainian3.mp3,,
2091,18,8,"kiev, ukraine",ukrainian4,ukrainian,male,940,ukraine,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/ukrainian4.mp3,,
2092,18,10,"kiev, ukraine",ukrainian5,ukrainian,male,955,ukraine,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/ukrainian5.mp3,,
2093,22,11,"priluki, ukraine",ukrainian6,ukrainian,female,1056,ukraine,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/ukrainian6.mp3,,
2094,18,8,"kiev, ukraine",ukrainian7,ukrainian,male,1091,ukraine,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/ukrainian7.mp3,,
2095,23,17,"luhansk, ukraine",ukrainian8,ukrainian,male,1379,ukraine,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/ukrainian8.mp3,,
2096,30,20,"zaporizhzhya, ukraine",ukrainian9,ukrainian,male,1520,ukraine,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/ukrainian9.mp3,,
2097,22,18,"karachi, pakistan",urdu1,urdu,male,390,pakistan,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/urdu1.mp3,,
2098,20,3,"karachi, pakistan",urdu10,urdu,male,1566,pakistan,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/urdu10.mp3,,
2099,20,6,"karachi, pakistan",urdu11,urdu,male,1576,pakistan,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/urdu11.mp3,,
2100,19,4,"islamabad, pakistan",urdu12,urdu,female,1628,pakistan,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/urdu12.mp3,,
2101,22,4,"lahore, pakistan",urdu13,urdu,female,1795,pakistan,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/urdu13.mp3,,
2102,21,10,"islamabad, pakistan",urdu14,urdu,male,2038,pakistan,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/urdu14.mp3,,
2103,28,8,"mandi bahauddin, punjab, pakistan",urdu15,urdu,male,2102,pakistan,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/urdu15.mp3,,
2104,22,5,"karachi, pakistan",urdu16,urdu,male,2152,pakistan,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/urdu16.mp3,,
2105,48,6,"sialkot, pakistan",urdu2,urdu,female,391,pakistan,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/urdu2.mp3,,
2106,25,3,"karachi, sind, pakistan",urdu3,urdu,male,423,pakistan,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/urdu3.mp3,,
2107,29,4,"kuwait city, kuwait",urdu4,urdu,male,854,kuwait,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/urdu4.mp3,,
2108,23,12,"karachi, pakistan",urdu5,urdu,male,953,pakistan,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/urdu5.mp3,,
2109,24,3,"bangalore, india",urdu6,urdu,female,1014,india,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/urdu6.mp3,,
2110,23,5,"islamabad, pakistan",urdu7,urdu,male,1061,pakistan,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/urdu7.mp3,,
2111,21,5,"abu dhabi, united arab emirates",urdu8,urdu,female,1510,united arab emirates,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/urdu8.mp3,,
2112,20,5,"alexandria, virginia, usa",urdu9,urdu,female,1539,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/urdu9.mp3,,
2113,46,45,"urumqi, xin jiang, china",uyghur1,uyghur,female,392,china,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/uyghur1.mp3,,
2114,34,32,"kashgar, china",uyghur2,uyghur,female,826,china,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/uyghur2.mp3,,
2115,49,29,"urumqi, xin jiang, china",uyghur3,uyghur,female,1703,china,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/uyghur3.mp3,,
2116,39,39,"samarkand, uzbekistan",uzbek1,uzbek,female,393,uzbekistan,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/uzbek1.mp3,,
2117,35,28,"kabul, afghanistan",uzbek2,uzbek,female,394,afghanistan,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/uzbek2.mp3,,
2118,40,8,"tashkent, uzbekistan",uzbek3,uzbek,male,646,uzbekistan,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/uzbek3.mp3,,
2119,35,12,"tashkent, uzbekistan",uzbek4,uzbek,female,2126,uzbekistan,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/uzbek4.mp3,,
2120,29,12,"can tho, vietnam",vietnamese1,vietnamese,male,395,vietnam,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/vietnamese1.mp3,,
2121,57,18,"quang nam, vietnam",vietnamese10,vietnamese,female,1192,vietnam,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/vietnamese10.mp3,,
2122,67,15,"quang nam, vietnam",vietnamese11,vietnamese,male,1201,vietnam,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/vietnamese11.mp3,,
2123,24,9,"can tho, vietnam",vietnamese12,vietnamese,female,1529,vietnam,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/vietnamese12.mp3,,
2124,23,6,"hanoi, vietnam",vietnamese13,vietnamese,male,1562,vietnam,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/vietnamese13.mp3,,
2125,51,20,"ho chi minh city, vietnam",vietnamese14,vietnamese,male,1698,vietnam,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/vietnamese14.mp3,,
2126,29,15,"ho chi minh city, vietnam",vietnamese15,vietnamese,male,1809,vietnam,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/vietnamese15.mp3,,
2127,52,17,"long xuyen, vietnam",vietnamese16,vietnamese,male,1850,vietnam,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/vietnamese16.mp3,,
2128,33,11,"ho chi minh city, vietnam",vietnamese17,vietnamese,female,1940,vietnam,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/vietnamese17.mp3,,
2129,19,11,"saigon, vietnam",vietnamese18,vietnamese,female,2010,vietnam,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/vietnamese18.mp3,,
2130,18,4,"ho chi minh city, vietnam",vietnamese19,vietnamese,female,2013,vietnam,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/vietnamese19.mp3,,
2131,29,25,"ho chi minh city, vietnam",vietnamese2,vietnamese,male,396,vietnam,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/vietnamese2.mp3,,
2132,46,25,"haiphong, vietnam",vietnamese20,vietnamese,female,2042,vietnam,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/vietnamese20.mp3,,
2133,21,16,"hanoi, vietnam",vietnamese21,vietnamese,male,2099,vietnam,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/vietnamese21.mp3,,
2134,23,8,"bien hoa, vietnam",vietnamese22,vietnamese,male,2151,vietnam,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/vietnamese22.mp3,,
2135,28,9,"vinh long, vietnam",vietnamese3,vietnamese,female,397,vietnam,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/vietnamese3.mp3,,
2136,25,15,"hanoi, vietnam",vietnamese4,vietnamese,female,398,vietnam,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/vietnamese4.mp3,,
2137,34,31,"cam ranh, vietnam",vietnamese5,vietnamese,male,399,vietnam,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/vietnamese5.mp3,,
2138,41,12,"ho chi minh city, vietnam",vietnamese6,vietnamese,male,400,vietnam,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/vietnamese6.mp3,,
2139,29,18,"hue, vietnam",vietnamese7,vietnamese,female,401,vietnam,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/vietnamese7.mp3,,
2140,69,12,"ninh binh, vietnam",vietnamese8,vietnamese,male,447,vietnam,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/vietnamese8.mp3,,
2141,20,14,"ho chi minh city, vietnam",vietnamese9,vietnamese,male,1134,vietnam,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/vietnamese9.mp3,,
2142,24,7,"tervuren, belgium",vlaams1,vlaams,male,819,belgium,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/vlaams1.mp3,,
2143,21,14,"turnhout, belgium",vlaams2,vlaams,female,1472,belgium,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/vlaams2.mp3,,
2144,22,14,"herentals, belgium",vlaams3,vlaams,female,1478,belgium,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/vlaams3.mp3,,
2145,50,12,"ronse, belgium",vlaams4,vlaams,female,1638,belgium,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/vlaams4.mp3,,
2146,21,12,"dakar, senegal",wolof1,wolof,male,402,senegal,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/wolof1.mp3,,
2147,37,11,"dakar, senegal",wolof2,wolof,male,403,senegal,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/wolof2.mp3,,
2148,52,14,"khombole, senegal",wolof3,wolof,female,781,senegal,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/wolof3.mp3,,
2149,56,12,"dagana, senegal",wolof4,wolof,female,782,senegal,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/wolof4.mp3,,
2150,30,13,"saint louis, senegal",wolof5,wolof,female,783,senegal,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/wolof5.mp3,,
2151,25,13,"dakar, senegal",wolof6,wolof,male,1787,senegal,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/wolof6.mp3,,
2152,30,12,"taizhou, zhejiang, china",wu1,wu,female,1646,china,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/wu1.mp3,,
2153,35,15,"tambacounda, senegal",xasonga1,xasonga,female,785,senegal,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/xasonga1.mp3,,
2154,50,14,"taipei, taiwan",xiang1,xiang,female,208,taiwan,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/xiang1.mp3,,
2155,30,12,"changsha, hunan, china",xiang2,xiang,male,1417,china,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/xiang2.mp3,,
2156,36,13,"changsha, hunan, china",xiang3,xiang,male,1522,china,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/xiang3.mp3,,
2157,23,10,"zhuzhou, hunan, china",xiang4,xiang,female,2163,china,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/xiang4.mp3,,
2158,19,13,"yakutsk, russia",yakut1,yakut,female,1252,russia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/yakut1.mp3,,
2159,34,14,"yap island, federated states of micronesia",yapese1,yapese,female,433,federated states of micronesia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/yapese1.mp3,,
2160,60,8,"st. etienne, france",yiddish1,yiddish,male,404,france,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/yiddish1.mp3,,
2161,78,6,"winnipeg, manitoba, canada",yiddish2,yiddish,female,405,canada,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/yiddish2.mp3,,
2162,52,5,"brooklyn, new york, usa",yiddish3,yiddish,male,1161,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/yiddish3.mp3,,
2163,89,20,"vienna, austria",yiddish4,yiddish,female,1164,austria,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/yiddish4.mp3,,
